species	species_loc	hg19_loc_original	hg19_loc	nh/h_ratio
loxAfr3	scaffold_10:44777710-44777712	chr3:46065962-46065964	chr1:111390392-111390394	0.2222222222222222
loxAfr3	scaffold_10:44777710-44777712	chr3:46065962-46065964	chr2:233208916-233208918	0.2222222222222222
loxAfr3	scaffold_10:44777710-44777712	chr3:46065962-46065964	chr3:46065962-46065964	0.2222222222222222
loxAfr3	scaffold_10:44777710-44777712	chr3:46065962-46065964	chr4:69045612-69045614	0.2222222222222222
loxAfr3	scaffold_10:44777710-44777712	chr3:46065962-46065964	chr8:108996490-108996492	0.2222222222222222
loxAfr3	scaffold_10:44777710-44777712	chr3:46065962-46065964	chr9:7808841-7808843	0.2222222222222222
loxAfr3	scaffold_10:44777710-44777712	chr3:46065962-46065964	chr10:5819112-5819114	0.2222222222222222
loxAfr3	scaffold_10:44777710-44777712	chr3:46065962-46065964	chr10:64914275-64914277	0.2222222222222222
loxAfr3	scaffold_10:44777710-44777712	chr3:46065962-46065964	chr18:33422879-33422881	0.2222222222222222
loxAfr3	scaffold_12:21090889-21090891	chr3:46450296-46450298	chr3:46450296-46450298	2.0
loxAfr3	scaffold_12:21112795-21112797	chr3:46450296-46450298	chr3:46450296-46450298	2.0
loxAfr3	scaffold_12:15725887-15725889	chr3:51936948-51936950	chr3:51852164-51852166	1.0
loxAfr3	scaffold_12:15725887-15725889	chr3:51936948-51936950	chr3:51909056-51909058	1.0
loxAfr3	scaffold_12:15725887-15725889	chr3:51936948-51936950	chr3:51936948-51936950	1.0
loxAfr3	scaffold_12:15767220-15767222	chr3:51936948-51936950	chr3:51852164-51852166	1.0
loxAfr3	scaffold_12:15767220-15767222	chr3:51936948-51936950	chr3:51909056-51909058	1.0
loxAfr3	scaffold_12:15767220-15767222	chr3:51936948-51936950	chr3:51936948-51936950	1.0
loxAfr3	scaffold_12:15828589-15828591	chr3:51936948-51936950	chr3:51852164-51852166	1.0
loxAfr3	scaffold_12:15828589-15828591	chr3:51936948-51936950	chr3:51909056-51909058	1.0
loxAfr3	scaffold_12:15828589-15828591	chr3:51936948-51936950	chr3:51936948-51936950	1.0
loxAfr3	scaffold_44:14008303-14008305	chr3:101373304-101373306	chr3:101373304-101373306	1.0
loxAfr3	scaffold_44:14008303-14008305	chr3:101373304-101373306	chr6:14826317-14826319	1.0
loxAfr3	scaffold_66:3875496-3875498	chr3:101373304-101373306	chr3:101373304-101373306	1.0
loxAfr3	scaffold_66:3875496-3875498	chr3:101373304-101373306	chr6:14826317-14826319	1.0
loxAfr3	scaffold_8:7701974-7701976	chr8:63352004-63352006	chr8:62966306-62966308	1.0
loxAfr3	scaffold_8:7701974-7701976	chr8:63352004-63352006	chr8:63352004-63352006	1.0
loxAfr3	scaffold_8:8162527-8162529	chr8:63352004-63352006	chr8:62966306-62966308	1.0
loxAfr3	scaffold_8:8162527-8162529	chr8:63352004-63352006	chr8:63352004-63352006	1.0
loxAfr3	scaffold_53:12523014-12523016	chr16:3165424-3165426	chr16:3165424-3165426	3.0
loxAfr3	scaffold_53:12533661-12533663	chr16:3165424-3165426	chr16:3165424-3165426	3.0
loxAfr3	scaffold_53:12548604-12548606	chr16:3165424-3165426	chr16:3165424-3165426	3.0
loxAfr3	scaffold_31:27242291-27242293	chr17:43904609-43904611	chr17:43904609-43904611	1.0
loxAfr3	scaffold_31:27242291-27242293	chr17:43904609-43904611	chr17_ctg5_hap1:962935-962937	1.0
loxAfr3	scaffold_32:213383-213385	chr17:43904609-43904611	chr17:43904609-43904611	1.0
loxAfr3	scaffold_32:213383-213385	chr17:43904609-43904611	chr17_ctg5_hap1:962935-962937	1.0
loxAfr3	scaffold_4:37703452-37703454	chr18:59814889-59814891	chr18:59814889-59814891	2.0
loxAfr3	scaffold_4:37797816-37797818	chr18:59814889-59814891	chr18:59814889-59814891	2.0
loxAfr3	scaffold_0:9252675-9252677	chr3:45867439-45867441	chr3:45867439-45867441	2.0
loxAfr3	scaffold_12:21694394-21694396	chr3:45867439-45867441	chr3:45867439-45867441	2.0
loxAfr3	scaffold_12:21620600-21620601	chr3:45930795-45930797	chr3:45930796-45930797	2.0
loxAfr3	scaffold_32:28015188-28015189	chr3:45930795-45930797	chr3:45930796-45930797	2.0
loxAfr3	scaffold_12:59167357-59167359	chr7:150475730-150475732	chr7:150475730-150475732	2.0
loxAfr3	scaffold_12:60957333-60957335	chr7:150475730-150475732	chr7:150475730-150475732	2.0
loxAfr3	scaffold_30:14157491-14157493	chr9:136184797-136184799	chr9:136103807-136103809	0.6666666666666666
loxAfr3	scaffold_30:14157491-14157493	chr9:136184797-136184799	chr9:136184797-136184799	0.6666666666666666
loxAfr3	scaffold_30:14157491-14157493	chr9:136184797-136184799	chr9:138413509-138413511	0.6666666666666666
loxAfr3	scaffold_918:11958-11960	chr9:136184797-136184799	chr9:136103807-136103809	0.6666666666666666
loxAfr3	scaffold_918:11958-11960	chr9:136184797-136184799	chr9:136184797-136184799	0.6666666666666666
loxAfr3	scaffold_918:11958-11960	chr9:136184797-136184799	chr9:138413509-138413511	0.6666666666666666
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr1:54440398-54440400	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr1:65591574-65591576	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr1:81893532-81893534	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr1:113993595-113993597	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr2:178084360-178084362	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr2:197880974-197880976	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr2:217039376-217039378	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr4:83051046-83051048	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr6:48116367-48116369	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chrX:139115884-139115886	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr10:44284454-44284456	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr12:52106003-52106005	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr13:66361821-66361823	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr18:48342657-48342659	0.13333333333333333
loxAfr3	scaffold_3:50084728-50084730	chr1:65591574-65591576	chr19:54534988-54534990	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr1:54440398-54440400	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr1:65591574-65591576	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr1:81893532-81893534	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr1:113993595-113993597	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr2:178084360-178084362	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr2:197880974-197880976	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr2:217039376-217039378	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr4:83051046-83051048	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr6:48116367-48116369	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chrX:139115884-139115886	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr10:44284454-44284456	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr12:52106003-52106005	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr13:66361821-66361823	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr18:48342657-48342659	0.13333333333333333
loxAfr3	scaffold_24:17655876-17655878	chr1:65591574-65591576	chr19:54534988-54534990	0.13333333333333333
loxAfr3	scaffold_50:9883072-9883074	chr11:129894919-129894921	chr11:129894919-129894921	2.0
loxAfr3	scaffold_50:10220476-10220478	chr11:129894919-129894921	chr11:129894919-129894921	2.0
loxAfr3	scaffold_31:26479223-26479225	chr17:43519759-43519761	chr17:43519759-43519761	1.3333333333333333
loxAfr3	scaffold_31:26479223-26479225	chr17:43519759-43519761	chr17:62785383-62785385	1.3333333333333333
loxAfr3	scaffold_31:26479223-26479225	chr17:43519759-43519761	chr17_ctg5_hap1:134821-134823	1.3333333333333333
loxAfr3	scaffold_47:214717-214719	chr17:43519759-43519761	chr17:43519759-43519761	1.3333333333333333
loxAfr3	scaffold_47:214717-214719	chr17:43519759-43519761	chr17:62785383-62785385	1.3333333333333333
loxAfr3	scaffold_47:214717-214719	chr17:43519759-43519761	chr17_ctg5_hap1:134821-134823	1.3333333333333333
loxAfr3	scaffold_47:306845-306847	chr17:43519759-43519761	chr17:43519759-43519761	1.3333333333333333
loxAfr3	scaffold_47:306845-306847	chr17:43519759-43519761	chr17:62785383-62785385	1.3333333333333333
loxAfr3	scaffold_47:306845-306847	chr17:43519759-43519761	chr17_ctg5_hap1:134821-134823	1.3333333333333333
loxAfr3	scaffold_1965:5326-5328	chr17:43519759-43519761	chr17:43519759-43519761	1.3333333333333333
loxAfr3	scaffold_1965:5326-5328	chr17:43519759-43519761	chr17:62785383-62785385	1.3333333333333333
loxAfr3	scaffold_1965:5326-5328	chr17:43519759-43519761	chr17_ctg5_hap1:134821-134823	1.3333333333333333
loxAfr3	scaffold_31:27188920-27188921	chr17:43852741-43852743	chr17:43852741-43852742	0.5
loxAfr3	scaffold_31:27188920-27188921	chr17:43852741-43852743	chr17_ctg5_hap1:1014835-1014836	0.5
loxAfr3	scaffold_31:27188923-27188924	chr17:43852741-43852743	chr17:43852742-43852743	0.5
loxAfr3	scaffold_31:27188923-27188924	chr17:43852741-43852743	chr17_ctg5_hap1:1014834-1014835	0.5
loxAfr3	scaffold_31:27242347-27242349	chr17:43904672-43904674	chr17:43904672-43904674	1.0
loxAfr3	scaffold_31:27242347-27242349	chr17:43904672-43904674	chr17_ctg5_hap1:962872-962874	1.0
loxAfr3	scaffold_32:213439-213441	chr17:43904672-43904674	chr17:43904672-43904674	1.0
loxAfr3	scaffold_32:213439-213441	chr17:43904672-43904674	chr17_ctg5_hap1:962872-962874	1.0
loxAfr3	scaffold_31:27249435-27249436	chr17:43910261-43910263	chr17:43910261-43910262	0.5
loxAfr3	scaffold_31:27249435-27249436	chr17:43910261-43910263	chr17_ctg5_hap1:957247-957248	0.5
loxAfr3	scaffold_31:27249437-27249438	chr17:43910261-43910263	chr17:43910262-43910263	0.5
loxAfr3	scaffold_31:27249437-27249438	chr17:43910261-43910263	chr17_ctg5_hap1:957246-957247	0.5
loxAfr3	scaffold_31:27308896-27308897	chr17:43974229-43974231	chr17:43974229-43974230	0.5
loxAfr3	scaffold_31:27308896-27308897	chr17:43974229-43974231	chr17_ctg5_hap1:893342-893343	0.5
loxAfr3	scaffold_31:27308910-27308911	chr17:43974229-43974231	chr17:43974230-43974231	0.5
loxAfr3	scaffold_31:27308910-27308911	chr17:43974229-43974231	chr17_ctg5_hap1:893341-893342	0.5
loxAfr3	scaffold_31:27423382-27423383	chr17:44089562-44089564	chr17:44089562-44089563	0.5
loxAfr3	scaffold_31:27423382-27423383	chr17:44089562-44089564	chr17_ctg5_hap1:778430-778431	0.5
loxAfr3	scaffold_31:27423384-27423385	chr17:44089562-44089564	chr17:44089563-44089564	0.5
loxAfr3	scaffold_31:27423384-27423385	chr17:44089562-44089564	chr17_ctg5_hap1:778429-778430	0.5
loxAfr3	scaffold_31:27094058-27094059	chr17:43754098-43754100	chr17:43754098-43754099	0.5
loxAfr3	scaffold_31:27094058-27094059	chr17:43754098-43754100	chr17_ctg5_hap1:1113209-1113210	0.5
loxAfr3	scaffold_31:27094060-27094061	chr17:43754098-43754100	chr17:43754099-43754100	0.5
loxAfr3	scaffold_31:27094060-27094061	chr17:43754098-43754100	chr17_ctg5_hap1:1113208-1113209	0.5
loxAfr3	scaffold_31:27103195-27103196	chr17:43761855-43761857	chr17:43761855-43761856	0.5
loxAfr3	scaffold_31:27103195-27103196	chr17:43761855-43761857	chr17_ctg5_hap1:1105451-1105452	0.5
loxAfr3	scaffold_31:27103197-27103198	chr17:43761855-43761857	chr17:43761856-43761857	0.5
loxAfr3	scaffold_31:27103197-27103198	chr17:43761855-43761857	chr17_ctg5_hap1:1105450-1105451	0.5
loxAfr3	scaffold_31:27107803-27107804	chr17:43767218-43767220	chr17:43767218-43767219	0.5
loxAfr3	scaffold_31:27107803-27107804	chr17:43767218-43767220	chr17_ctg5_hap1:1100100-1100101	0.5
loxAfr3	scaffold_31:27107815-27107816	chr17:43767218-43767220	chr17:43767219-43767220	0.5
loxAfr3	scaffold_31:27107815-27107816	chr17:43767218-43767220	chr17_ctg5_hap1:1100099-1100100	0.5
loxAfr3	scaffold_4:37696141-37696143	chr18:59820819-59820821	chr18:59820819-59820821	2.0
loxAfr3	scaffold_4:37795874-37795876	chr18:59820819-59820821	chr18:59820819-59820821	2.0
loxAfr3	scaffold_12:21475148-21475150	chr3:46061839-46061841	chr3:46061839-46061841	1.0
loxAfr3	scaffold_12:21475148-21475150	chr3:46061839-46061841	chr3:133337377-133337379	1.0
loxAfr3	scaffold_76:8624157-8624159	chr3:46061839-46061841	chr3:46061839-46061841	1.0
loxAfr3	scaffold_76:8624157-8624159	chr3:46061839-46061841	chr3:133337377-133337379	1.0
loxAfr3	scaffold_6:8013402-8013403	chr9:86549938-86549940	chr9:86549938-86549939	1.0
loxAfr3	scaffold_6:8013384-8013385	chr9:86549938-86549940	chr9:86549939-86549940	1.0
loxAfr3	scaffold_61:397081-397083	chr1:247837530-247837532	chr1:247837530-247837532	4.0
loxAfr3	scaffold_110:694586-694588	chr1:247837530-247837532	chr1:247837530-247837532	4.0
loxAfr3	scaffold_154:1072723-1072725	chr1:247837530-247837532	chr1:247837530-247837532	4.0
loxAfr3	scaffold_218:179155-179157	chr1:247837530-247837532	chr1:247837530-247837532	4.0
loxAfr3	scaffold_31:27137133-27137134	chr17:43799803-43799805	chr17:43799803-43799804	0.5
loxAfr3	scaffold_31:27137133-27137134	chr17:43799803-43799805	chr17_ctg5_hap1:1067619-1067620	0.5
loxAfr3	scaffold_31:27137136-27137137	chr17:43799803-43799805	chr17:43799804-43799805	0.5
loxAfr3	scaffold_31:27137136-27137137	chr17:43799803-43799805	chr17_ctg5_hap1:1067618-1067619	0.5
loxAfr3	scaffold_31:27156447-27156448	chr17:43821684-43821686	chr17:43821684-43821685	0.5
loxAfr3	scaffold_31:27156447-27156448	chr17:43821684-43821686	chr17_ctg5_hap1:1045783-1045784	0.5
loxAfr3	scaffold_31:27156450-27156451	chr17:43821684-43821686	chr17:43821685-43821686	0.5
loxAfr3	scaffold_31:27156450-27156451	chr17:43821684-43821686	chr17_ctg5_hap1:1045782-1045783	0.5
loxAfr3	scaffold_31:27340916-27340917	chr17:44001956-44001958	chr17:44001956-44001957	0.5
loxAfr3	scaffold_31:27340916-27340917	chr17:44001956-44001958	chr17_ctg5_hap1:865700-865701	0.5
loxAfr3	scaffold_31:27340918-27340919	chr17:44001956-44001958	chr17:44001957-44001958	0.5
loxAfr3	scaffold_31:27340918-27340919	chr17:44001956-44001958	chr17_ctg5_hap1:865699-865700	0.5
loxAfr3	scaffold_31:27434656-27434657	chr17:44102681-44102683	chr17:44102681-44102682	0.5
loxAfr3	scaffold_31:27434656-27434657	chr17:44102681-44102683	chr17_ctg5_hap1:765291-765292	0.5
loxAfr3	scaffold_31:27434658-27434659	chr17:44102681-44102683	chr17:44102682-44102683	0.5
loxAfr3	scaffold_31:27434658-27434659	chr17:44102681-44102683	chr17_ctg5_hap1:765289-765290	0.5
loxAfr3	scaffold_31:27508987-27508988	chr17:44194380-44194382	chr17:44194380-44194381	0.5
loxAfr3	scaffold_31:27508987-27508988	chr17:44194380-44194382	chr17_ctg5_hap1:671664-671665	0.5
loxAfr3	scaffold_31:27508991-27508992	chr17:44194380-44194382	chr17:44194381-44194382	0.5
loxAfr3	scaffold_31:27508991-27508992	chr17:44194380-44194382	chr17_ctg5_hap1:671663-671664	0.5
loxAfr3	scaffold_4:37694918-37694920	chr18:59821842-59821844	chr6:33890382-33890384	1.5
loxAfr3	scaffold_4:37694918-37694920	chr18:59821842-59821844	chr18:59821842-59821844	1.5
loxAfr3	scaffold_4:37794688-37794690	chr18:59821842-59821844	chr6:33890382-33890384	1.5
loxAfr3	scaffold_4:37794688-37794690	chr18:59821842-59821844	chr18:59821842-59821844	1.5
loxAfr3	scaffold_105:2003726-2003728	chr18:59821842-59821844	chr6:33890382-33890384	1.5
loxAfr3	scaffold_105:2003726-2003728	chr18:59821842-59821844	chr18:59821842-59821844	1.5
loxAfr3	scaffold_2:14559419-14559421	chr19:49303069-49303071	chr12:25002857-25002859	1.0
loxAfr3	scaffold_2:14559419-14559421	chr19:49303069-49303071	chr19:49303069-49303071	1.0
loxAfr3	scaffold_4:9010675-9010677	chr19:49303069-49303071	chr12:25002857-25002859	1.0
loxAfr3	scaffold_4:9010675-9010677	chr19:49303069-49303071	chr19:49303069-49303071	1.0
loxAfr3	scaffold_19:2815121-2815123	chr20:23455799-23455801	chr20:23455799-23455801	2.0
loxAfr3	scaffold_19:2832385-2832387	chr20:23455799-23455801	chr20:23455799-23455801	2.0
loxAfr3	scaffold_13:22725103-22725104	chr21:34635052-34635054	chr21:34635052-34635053	1.0
loxAfr3	scaffold_13:22725101-22725102	chr21:34635052-34635054	chr21:34635053-34635054	1.0
loxAfr3	scaffold_12:21163225-21163226	chr3:46393462-46393464	chr3:46393462-46393463	1.0
loxAfr3	scaffold_12:21163200-21163201	chr3:46393462-46393464	chr3:46393463-46393464	1.0
loxAfr3	scaffold_14:33441759-33441761	chr4:122920123-122920125	chr4:122920123-122920125	2.0
loxAfr3	scaffold_96:3107131-3107133	chr4:122920123-122920125	chr4:122920123-122920125	2.0
loxAfr3	scaffold_12:59176040-59176042	chr7:150482878-150482880	chr7:150482878-150482880	2.0
loxAfr3	scaffold_12:60942619-60942621	chr7:150482878-150482880	chr7:150482878-150482880	2.0
loxAfr3	scaffold_43:1811019-1811020	chr16:56139045-56139047	chr16:56139045-56139046	1.0
loxAfr3	scaffold_43:1811016-1811017	chr16:56139045-56139047	chr16:56139046-56139047	1.0
loxAfr3	scaffold_31:27119423-27119424	chr17:43778405-43778407	chr17:43778405-43778406	0.5
loxAfr3	scaffold_31:27119423-27119424	chr17:43778405-43778407	chr17_ctg5_hap1:1088929-1088930	0.5
loxAfr3	scaffold_31:27119438-27119439	chr17:43778405-43778407	chr17:43778406-43778407	0.5
loxAfr3	scaffold_31:27119438-27119439	chr17:43778405-43778407	chr17_ctg5_hap1:1088928-1088929	0.5
loxAfr3	scaffold_31:27140419-27140420	chr17:43802970-43802972	chr17:43802970-43802971	0.5
loxAfr3	scaffold_31:27140419-27140420	chr17:43802970-43802972	chr17_ctg5_hap1:1064451-1064452	0.5
loxAfr3	scaffold_31:27140424-27140425	chr17:43802970-43802972	chr17:43802971-43802972	0.5
loxAfr3	scaffold_31:27140424-27140425	chr17:43802970-43802972	chr17_ctg5_hap1:1064450-1064451	0.5
loxAfr3	scaffold_31:27413259-27413260	chr17:44077707-44077709	chr17:44077707-44077708	0.5
loxAfr3	scaffold_31:27413259-27413260	chr17:44077707-44077709	chr17_ctg5_hap1:790040-790041	0.5
loxAfr3	scaffold_31:27413693-27413694	chr17:44077707-44077709	chr17:44077708-44077709	0.5
loxAfr3	scaffold_31:27413693-27413694	chr17:44077707-44077709	chr17_ctg5_hap1:790039-790040	0.5
loxAfr3	scaffold_12:21414743-21414744	chr3:46143929-46143931	chr3:46143929-46143930	1.0
loxAfr3	scaffold_12:21414741-21414742	chr3:46143929-46143931	chr3:46143930-46143931	1.0
loxAfr3	scaffold_1:3855065-3855066	chr5:91803049-91803051	chr5:91803049-91803050	1.0
loxAfr3	scaffold_1:3855082-3855083	chr5:91803049-91803051	chr5:91803050-91803051	1.0
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr5:103308788-103308790	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6:29798793-29798795	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6:29858746-29858748	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6:29897500-29897502	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6:29913545-29913547	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6:29977630-29977632	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6:30230622-30230624	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6:30460791-30460793	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6:31236630-31236632	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6:31321753-31321755	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6_ssto_hap7:1136359-1136361	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6_ssto_hap7:1190085-1190087	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6_ssto_hap7:1228716-1228718	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6_ssto_hap7:1242896-1242898	0.13846153846153847
loxAfr3	scaffold_138:1637829-1637831	chr6:29798793-29798795	chr6_ssto_hap7:1306958-1306960	0.13846153846153847
